Date;Wind_Speed_1H;Temperature_1H;Number_Available_WTGs;Presion_Atmosferica;Exported_Energy_1H_kWh
20/01/2023 02:00;8,405;25,683;12,667;909,687;27518,574
20/01/2023 03:00;6,874;25,024;13;909,063;16634,7
20/01/2023 04:00;6,606;23,475;13,833;908,175;11029,272
20/01/2023 05:00;8,78;18,544;13,833;907,241;25466,897
20/01/2023 06:00;7,771;18,454;14;906,451;24920,668
20/01/2023 07:00;5,335;18,52;14,167;905,889;6516,259
20/01/2023 08:00;6,711;18,286;12,833;905,155;9744,027
20/01/2023 09:00;6,644;18,179;13,167;905,201;13720,278
20/01/2023 10:00;4,979;18,66;13,167;906,276;3522,36
20/01/2023 11:00;5,453;19,106;13;907,294;3950,623
20/01/2023 12:00;6,599;19,273;13;907,727;11433,135
20/01/2023 13:00;4,659;19,185;13,333;907,618;4342,15
20/01/2023 14:00;3,691;19,972;15;907,703;148,335
20/01/2023 15:00;3,829;20,53;14,5;907,657;225,591
20/01/2023 16:00;4,578;20,128;14,333;907,51;1868,933
20/01/2023 17:00;4,729;19,491;14,667;907,181;3809,269
20/01/2023 18:00;4,867;18,894;15;907,128;3276,32
20/01/2023 19:00;4,789;18,293;15;907,201;3594,202
20/01/2023 20:00;5,163;18,277;15;906,673;5144,198
20/01/2023 21:00;5,289;17,975;15;906,699;5778,274
20/01/2023 22:00;5,656;17,808;14,833;906,771;5392,694
20/01/2023 23:00;5,691;18,049;14,5;906,979;12306,85
21/01/2023 00:00;4,276;18,135;13,667;907,558;1145,195
21/01/2023 01:00;3,885;18,299;15;907,674;1724,463
21/01/2023 02:00;4,72;20,212;14,667;908,152;2086,268
21/01/2023 03:00;3,701;21,136;15;908,287;1506,265
21/01/2023 04:00;3,61;21,67;15;907,436;130,413
21/01/2023 05:00;3,378;21,571;15;907,817;2,666
21/01/2023 06:00;3,324;22,843;15;907,906;1,437
21/01/2023 07:00;2,722;23,553;15;907,947;0
21/01/2023 08:00;2,202;24,311;15;908,053;0
21/01/2023 09:00;3,462;25,069;15;908,517;0
21/01/2023 10:00;3,742;25,848;15;909,332;147,421
21/01/2023 11:00;3,299;26,3;15;910,39;4,765
21/01/2023 12:00;2,958;26,338;15;910,707;0
21/01/2023 13:00;3,119;26,307;15;911,151;0
21/01/2023 14:00;3,095;25,845;15;911,198;0
21/01/2023 15:00;3,893;25,429;14,333;910,717;230,112
21/01/2023 16:00;3,67;25,081;14,667;910,363;282,82
21/01/2023 17:00;3,914;23,891;14,833;909,969;3,947
21/01/2023 18:00;4,181;22,945;15;909,652;1020,299
21/01/2023 19:00;4,368;22,623;15;909,324;1493,899
21/01/2023 20:00;4,586;22,751;15;909,095;2715,259
21/01/2023 21:00;5,921;22,93;14,333;908,758;5831,127
21/01/2023 22:00;8,138;23,217;14;908,665;23466,875
21/01/2023 23:00;8,022;22,722;13,833;908,486;24923,485
22/01/2023 00:00;7,581;21,715;14;908,43;21616,913
22/01/2023 01:00;7,548;22,815;14;908,647;20115,007
22/01/2023 02:00;8,325;22,541;13,833;909,06;24901,117
22/01/2023 03:00;8,301;22,931;13;909,252;26313,133
22/01/2023 04:00;4,523;23,183;14;909,207;6094,286
22/01/2023 05:00;5,595;23,801;13,5;908,904;4340,667
22/01/2023 06:00;4,251;23,789;14,5;908,717;6308,199
22/01/2023 07:00;3,335;22,346;15;908,622;10,887
22/01/2023 08:00;2,623;16,922;15;908,644;0,907
22/01/2023 09:00;2,468;18,052;15;908,75;0
22/01/2023 10:00;2,985;19,225;15;909,526;0
22/01/2023 11:00;6,511;22,443;9,833;910,467;275,179
22/01/2023 12:00;9,768;24,14;11,833;911,004;19058,642
22/01/2023 13:00;10,064;23,794;14,5;910,235;34437,084
22/01/2023 14:00;10,709;23,155;14,167;910,715;45779,478
22/01/2023 15:00;6,889;22,069;14;911,518;19193,99
22/01/2023 16:00;7,167;21,055;14;910,704;17086,004
22/01/2023 17:00;7,631;20,492;15;910,651;21905,394
22/01/2023 18:00;6,847;21,055;15;910,549;18714,17
22/01/2023 19:00;6,46;22,361;15;910,566;10943,425
22/01/2023 20:00;8,442;23,443;14,5;910,368;23311,431
22/01/2023 21:00;7,235;26,027;15;909,852;24067,039
22/01/2023 22:00;9,307;26,01;15;909,904;28318,329
22/01/2023 23:00;10,618;23,569;15;910,034;44913,78
23/01/2023 00:00;8,008;24,59;13;910,011;30736,299
23/01/2023 01:00;4,102;22,973;15;910,331;4599,611
23/01/2023 02:00;3,7;19,137;15;910,629;488,307
23/01/2023 03:00;2,04;21,302;15;910,703;320,539
23/01/2023 04:00;4,283;21,226;14,333;910,784;381,056
23/01/2023 05:00;4,754;22,502;13,833;910,555;3265,036
23/01/2023 06:00;6,034;23,094;15;910,257;10093,951
23/01/2023 07:00;6,13;24,211;15;909,82;10488,535
23/01/2023 08:00;6,369;26,733;15;909,941;10905,999
23/01/2023 09:00;6,296;26,898;13,833;910,997;12914,276
23/01/2023 10:00;6,083;27,562;13;910,757;18889,391
23/01/2023 11:00;6,234;27,16;13,167;911,76;13021,353
23/01/2023 12:00;7,412;26,814;14;911,05;18712,116
23/01/2023 13:00;8,348;26,811;14;908,023;24608,933
23/01/2023 14:00;7,542;26,28;14,167;908,54;21263,234
23/01/2023 15:00;7,677;25,266;14,833;909,878;19166,199
23/01/2023 16:00;9,223;24,212;15;910,905;33483,286
23/01/2023 17:00;10,1;23,401;15;910,303;39892,265
23/01/2023 18:00;11,281;24,661;15;909,906;45376,675
23/01/2023 19:00;11,645;27,097;15;908,862;46279,416
23/01/2023 20:00;11,137;25,643;15;907,864;45959,261
23/01/2023 21:00;10,461;25,307;14,833;907,033;44582,798
23/01/2023 22:00;8,074;19,078;13,833;906,798;25238,115
23/01/2023 23:00;10,223;17;14,167;906,199;36690,033
24/01/2023 00:00;9,675;16,988;15;905,64;34155,55
24/01/2023 01:00;11,549;17,655;13,833;905,696;40351,296
24/01/2023 02:00;11,776;19,388;8,833;905,485;33172,95
24/01/2023 03:00;6,821;18,706;14;905,318;19712,351
24/01/2023 04:00;4,145;17,843;14,5;905,676;4207,163
24/01/2023 05:00;2,065;17,981;15;907,734;274,983
24/01/2023 06:00;4,357;18,786;14,5;907,39;6186,185
24/01/2023 07:00;6,613;18,943;14,5;906,782;15959,781
24/01/2023 08:00;4,988;20,69;15;908,641;4382,107
24/01/2023 09:00;4,03;23,782;15;908,24;1157,952
24/01/2023 10:00;5,242;25,733;13,5;908,65;2066,921
24/01/2023 11:00;9,961;27,424;15;908,953;36491,836
24/01/2023 12:00;9,344;27,424;15;909,964;40109,136
24/01/2023 13:00;4,719;26,046;14,333;909,434;7390,285
24/01/2023 14:00;2,873;25,288;15;908,3;469,986
24/01/2023 15:00;1,793;24,275;15;908,644;0
24/01/2023 16:00;2,936;23,555;14,333;908,778;1,197
24/01/2023 17:00;4,779;23,394;14,833;908,799;2648,405
24/01/2023 18:00;5,338;23,335;15;909,099;4944,772
24/01/2023 19:00;5,921;22,991;15;909,008;8477,421
24/01/2023 20:00;6,596;22,073;15;908,231;12034,115
24/01/2023 21:00;7,546;21,223;15;908,247;19689,937
24/01/2023 22:00;6,63;19,286;15;908,87;20739,106
24/01/2023 23:00;3,906;18,621;14,833;908,783;947,882
25/01/2023 00:00;5,563;18,607;15;909,115;6651,216
25/01/2023 01:00;6,089;19,823;15;910,243;12899,216
25/01/2023 02:00;3,981;18,738;15;911,156;1981,892
25/01/2023 03:00;4,442;17,613;14,5;910,527;1642,711
25/01/2023 04:00;6,717;17,869;15;910,241;14475,012
25/01/2023 05:00;7,059;19,616;15;910,636;14208,43
25/01/2023 06:00;7,826;22,035;15;909,639;21983,095
25/01/2023 07:00;8,001;23,917;15;909,023;27014,768
25/01/2023 08:00;6,667;24,72;14,667;909,011;16072,615
25/01/2023 09:00;5,736;24,435;14;909,497;10550,157
25/01/2023 10:00;5,099;24,895;14,833;910,094;4286,561
25/01/2023 11:00;3,898;25,238;15;910,461;3320,124
25/01/2023 12:00;5,029;25,547;11,333;910,888;2018,621
25/01/2023 13:00;6,63;25,821;14;910,878;10850,521
25/01/2023 14:00;7,392;25,518;14,667;910,542;16884,973
25/01/2023 15:00;7,068;23,603;15;908,617;17952,283
25/01/2023 16:00;6,85;22,331;15;910,069;17038,016
25/01/2023 17:00;5,22;21,504;15;909,618;5600,611
25/01/2023 18:00;6,196;24,09;14,667;909,368;9322,304
25/01/2023 19:00;8,969;24,426;15;908,665;30223,294
25/01/2023 20:00;7,999;23,153;14,833;908,076;25473,049
25/01/2023 21:00;7,67;22,811;14,5;907,575;24345,807
25/01/2023 22:00;5,891;22,998;15;907,052;8603,671
25/01/2023 23:00;6,548;23,145;14,833;906,726;11659,403
26/01/2023 00:00;8,026;22,778;14,333;906,612;24491,851
26/01/2023 01:00;7,797;21,735;14,333;906,654;23500,559
26/01/2023 02:00;7,609;20,998;14,167;907,381;22506,654
26/01/2023 03:00;7,066;21,724;14;907,624;21364,577
26/01/2023 04:00;7,396;18,379;14,333;907,508;17694,41
26/01/2023 05:00;5,728;17,516;14,333;906,875;12984,66
26/01/2023 06:00;3,181;17,952;13,833;906,412;78,575
26/01/2023 07:00;3,417;19,64;14,333;906,089;366,823
26/01/2023 08:00;3,688;23,493;12,667;906,559;54,568
26/01/2023 09:00;2,879;24,766;15;907,208;0
26/01/2023 10:00;4,088;25,264;13,833;907,939;211,639
26/01/2023 11:00;4,381;25,513;14;908,839;1758,366
26/01/2023 12:00;5,001;25,736;14;908,969;1946,628
26/01/2023 13:00;6,213;25,923;14;908,948;7814,163
26/01/2023 14:00;6,482;25,39;14,167;909,157;9947,376
26/01/2023 15:00;7,214;24,934;15;908,803;16161,613
26/01/2023 16:00;7,929;23,886;15;908,399;22994,406
26/01/2023 17:00;8,433;22,865;15;908,053;26936,114
26/01/2023 18:00;8,94;23,216;15;907,769;32308,895
26/01/2023 19:00;8,964;23,451;15;907,341;33150,216
26/01/2023 20:00;9,149;22,819;15;906,861;33562,002
26/01/2023 21:00;9,572;19,819;15;906,645;37573,662
26/01/2023 22:00;11,219;18,537;15;906,772;44444,781
26/01/2023 23:00;11,38;20,115;14,833;907,041;47248,328
27/01/2023 00:00;8,814;18,746;14,167;907,276;34789,783
27/01/2023 01:00;8,96;16,569;15;907,765;29951,777
27/01/2023 02:00;10,316;17,027;15;908,51;40140,397
27/01/2023 03:00;9,223;16,672;14,667;908,373;36937,532
27/01/2023 04:00;6,311;16,78;15;908,312;16953,936
27/01/2023 05:00;5,284;16,998;15;907,628;6908,812
27/01/2023 06:00;4,424;16,701;14;906,578;3156,397
27/01/2023 07:00;4,947;16,815;13,833;907,195;2864,868
27/01/2023 08:00;4,553;17,104;13,833;909,432;4552,31
27/01/2023 09:00;4,28;17,167;14,667;910,187;874,685
27/01/2023 10:00;5,324;17,367;14,833;910,87;6093,695
27/01/2023 11:00;5,142;17,451;15;911,236;4627,093
27/01/2023 12:00;4,021;17,943;15;911,273;2482,441
27/01/2023 13:00;3,778;18,285;15;911,509;421,021
27/01/2023 14:00;4,085;18,764;14,833;911,497;926,824
27/01/2023 15:00;4,228;18,454;14,833;911,437;1252,942
27/01/2023 16:00;4,305;17,389;15;911,667;1537,667
27/01/2023 17:00;4,969;16,964;15;911,816;4231,62
27/01/2023 18:00;5,612;17,009;15;911,548;6574,793
27/01/2023 19:00;5,82;18,051;15;911,598;9064,277
27/01/2023 20:00;5,805;18,498;15;911,708;8471,568
27/01/2023 21:00;5,931;18,791;15;911,607;9766,563
27/01/2023 22:00;6,029;19,229;15;912,134;10756,21
27/01/2023 23:00;5,641;19,505;15;912,293;8423,539
28/01/2023 00:00;6,084;19,362;15;912,673;8596,843
28/01/2023 01:00;7,989;19,027;15;913,076;21289,124
28/01/2023 02:00;8,239;18,808;15;913,264;28198,763
28/01/2023 03:00;7,715;18,666;15;913,376;24434,177
28/01/2023 04:00;7,818;18,554;14,5;913,218;22474,342
28/01/2023 05:00;7,556;19,464;14,833;913,006;22236,36
28/01/2023 06:00;7,556;20,792;15;912,699;21796,291
28/01/2023 07:00;7,108;21,138;15;912,509;17739,252
28/01/2023 08:00;6,849;21,858;15;912,747;17397,205
28/01/2023 09:00;6,719;22,304;15;913,249;15304,019
28/01/2023 10:00;6,064;22,786;15;914,107;11221,823
28/01/2023 11:00;6,477;23,1;15;915,423;11833,548
28/01/2023 12:00;6,435;23,225;15;916,087;11551,758
28/01/2023 13:00;6,5;22,765;14,667;916,253;11685,643
28/01/2023 14:00;6,621;22,413;15;916,285;12541,552
28/01/2023 15:00;7,765;21,787;15;915,922;19329,583
28/01/2023 16:00;8,613;20,834;15;915,815;28939,562
28/01/2023 17:00;8,895;20,2;15;915,684;33814,506
28/01/2023 18:00;9,454;19,806;15;915,623;35461,33
28/01/2023 19:00;10,428;19,594;15;915,289;43084,103
28/01/2023 20:00;10,653;19,527;15;914,698;44518,804
28/01/2023 21:00;10,313;19,614;15;914,165;45035,305
28/01/2023 22:00;9,993;19,593;15;914,212;42751,356
28/01/2023 23:00;8,582;19,608;15;914,233;34617,89
29/01/2023 00:00;9,978;19,525;15;914,39;35034,758
29/01/2023 01:00;12,181;19,613;15;914,557;47266,068
29/01/2023 02:00;10,996;20,394;15;914,75;47282,525
29/01/2023 03:00;9,567;22,465;14,333;914,715;41613,924
29/01/2023 04:00;8,768;21,654;14,167;914,383;30357,264
29/01/2023 05:00;8,004;20,63;14,667;913,985;28722,019
29/01/2023 06:00;6,821;20,063;14,667;913,819;16022,974
29/01/2023 07:00;5,998;21,507;15;913,698;10202,797
29/01/2023 08:00;5,58;22,059;14,667;913,612;8769,568
29/01/2023 09:00;4,654;22,437;15;914,201;3977,66
29/01/2023 10:00;5,374;22,549;15;914,324;2628,954
29/01/2023 11:00;7,724;22,416;15;914,957;23999,295
29/01/2023 12:00;7,22;21,967;15;915,04;18620,857
29/01/2023 13:00;7,947;22,398;15;915,168;22496,452
29/01/2023 14:00;9,642;21,718;15;915,311;36393,768
29/01/2023 15:00;8,259;20,937;15;915,105;34475,497
29/01/2023 16:00;5,288;20,228;15;914,933;9387,328
29/01/2023 17:00;4,054;20,247;14,667;914,711;2185,207
29/01/2023 18:00;6,014;20,398;14,667;914,262;6674,682
29/01/2023 19:00;7,892;20,668;15;913,801;22153,628
29/01/2023 20:00;7,684;20,748;15;913,511;23198,091
29/01/2023 21:00;9,157;20,514;15;912,932;28421,55
29/01/2023 22:00;9,299;20,415;15;912,159;38049,782
29/01/2023 23:00;10,674;20,359;15;912,18;42941,117
30/01/2023 00:00;11,751;21,06;15;912,476;47104,283
30/01/2023 01:00;10,984;21,342;15;912,302;47259,663
30/01/2023 02:00;10,143;21,778;15;911,998;44316,452
30/01/2023 03:00;6,08;22,621;15;911,751;20216,815
30/01/2023 04:00;3,697;22,34;15;911,445;601,966
30/01/2023 05:00;4,087;22,703;15;911,12;755,683
30/01/2023 06:00;5,849;23,556;15;910,475;6532,126
30/01/2023 07:00;8,427;24,081;14,667;909,811;25575,946
30/01/2023 08:00;7,029;24,607;14,5;909,584;21134,36
30/01/2023 09:00;6,504;25,303;14;909,445;10159,572
30/01/2023 10:00;7,93;25,969;14;909,694;20454,087
30/01/2023 11:00;8,601;26,554;14;910,637;27322,309
30/01/2023 12:00;8,861;26,617;14;911,014;29919,42
30/01/2023 13:00;8,313;25,377;14;910,937;27162,358
30/01/2023 14:00;7,012;24,849;14;910,546;18109,864
30/01/2023 15:00;5,998;24,634;14,833;910,257;9013,944
30/01/2023 16:00;5,426;23,696;15;909,939;6420,976
30/01/2023 17:00;7,109;23,11;14,5;909,76;13012,202
30/01/2023 18:00;8,405;23,707;14;909,282;26085,873
30/01/2023 19:00;7,909;24,268;14;909,009;20627,18
30/01/2023 20:00;8,765;24,469;13,667;908,528;27044,995
30/01/2023 21:00;9,009;25,299;13,667;908,065;30109,762
30/01/2023 22:00;7,407;24,496;13,667;908,201;21628,479
30/01/2023 23:00;6,586;23,8;14;908,199;12371,575
31/01/2023 00:00;6,031;23,024;14;908,247;10645,949
31/01/2023 01:00;4,487;23,098;14;908,571;2001,459
31/01/2023 02:00;6,549;23,084;14;909,092;8327,719
31/01/2023 03:00;8,71;23,012;14;909,985;23966,152
31/01/2023 04:00;8,726;23,303;13,333;911,01;27042,731
31/01/2023 05:00;8,194;24,131;13,5;911,743;22137,002
31/01/2023 06:00;8,083;25,122;14;912,178;22053,92
31/01/2023 07:00;8,328;25,777;14;912,454;22558,391
31/01/2023 08:00;7,476;26,265;13,833;912,397;18570,571
31/01/2023 09:00;6,346;27,242;14;912,149;11580,502
31/01/2023 10:00;5,79;27,193;14;911,679;6572,806
31/01/2023 11:00;5,584;27,329;14,167;911,49;6568,678
31/01/2023 12:00;3,581;27,187;14,833;911,207;1193,137
31/01/2023 13:00;3,188;26,981;15;910,735;0
31/01/2023 14:00;4,293;25,995;14,5;910,19;545,824
31/01/2023 15:00;5,729;25,175;13,667;910,275;4973,164
31/01/2023 16:00;6,763;24,665;15;910,476;11848,812
31/01/2023 17:00;7,918;24,107;15;911,152;20722,402
31/01/2023 18:00;8,702;23,19;15;911,788;30888,213
31/01/2023 19:00;9,139;22,838;15;911,554;33865,47
31/01/2023 20:00;10,056;22,724;15;911,366;37068,783
31/01/2023 21:00;10,208;22,309;15;911,071;43296,879
31/01/2023 22:00;11,046;23,241;15;910,589;42765,484
31/01/2023 23:00;12,089;24,564;15;909,904;46639,277
01/02/2023 00:00;11,74;24,771;15;909,555;46208,811
01/02/2023 01:00;9,221;23,115;15;909,981;40736,671
01/02/2023 02:00;5,612;18,329;15;911,247;11416,493
01/02/2023 03:00;6,113;17,248;14,333;912,114;8970,426
01/02/2023 04:00;6,102;16,454;14,5;912,746;11452,301
01/02/2023 05:00;4,18;16,306;15;912,688;3264,296
01/02/2023 06:00;6,584;16,298;14,333;912,54;12519,772
01/02/2023 07:00;3,771;16,111;14,667;912,473;2301,879
01/02/2023 08:00;7,695;16,223;14,167;912,444;14938,206
01/02/2023 09:00;10,317;16,536;14,167;912,751;40822,065
01/02/2023 10:00;11,312;17,162;14,833;913,047;44428,815
01/02/2023 11:00;12,265;16,785;15;912,719;46156,044
01/02/2023 12:00;12,885;15,972;15;911,978;46660,294
01/02/2023 13:00;11,975;16,611;15;910,979;46311,489
01/02/2023 14:00;11,412;17,666;15;912,327;45755,208
01/02/2023 15:00;11,908;15,984;14,333;913,176;45950,298
01/02/2023 16:00;13,389;16,129;14,667;911,756;46432,216
01/02/2023 17:00;15,717;15,75;14,167;912,822;45499,101
01/02/2023 18:00;12,443;14,9;12;913,344;43666,908
01/02/2023 19:00;10,636;14,939;15;913,234;30893,07
01/02/2023 20:00;17,77;15,046;14,833;912,966;47298,251
01/02/2023 21:00;13,269;15,317;14;913,333;43697,166
01/02/2023 22:00;12,559;15,42;14;913,371;43845,817
01/02/2023 23:00;11,988;14,742;14;913,334;43813,54
02/02/2023 00:00;11,207;14,598;13,667;913,717;42999,658
02/02/2023 01:00;8,092;14,813;13,833;913,895;31286,089
02/02/2023 02:00;6,085;15,082;13,833;914,235;8841,938
02/02/2023 03:00;5,642;15,127;14;915,247;7803,134
02/02/2023 04:00;5,765;16,519;14;916,254;7146,691
02/02/2023 05:00;5,127;17,98;14;917,02;4359,92
02/02/2023 06:00;4,183;18,468;14,333;917,175;1483,078
02/02/2023 07:00;4,194;19,391;14,667;917,135;1180,297
02/02/2023 08:00;2,674;19,745;15;917,048;20,29
02/02/2023 09:00;3,198;19,949;15;916,919;0
02/02/2023 10:00;3,441;20,229;15;916,649;0,619
02/02/2023 11:00;3,174;20,589;15;916,188;0
02/02/2023 12:00;4,261;21,107;14,667;915,953;628,067
02/02/2023 13:00;4,649;21,409;14,5;915,595;2309,261
02/02/2023 14:00;5,092;21,449;14,5;915,079;3640,761
02/02/2023 15:00;4,829;21,134;15;914,838;4392,391
02/02/2023 16:00;4,271;19,835;15;914,85;1604,281
02/02/2023 17:00;4,298;18,574;14,167;915,191;1197,167
02/02/2023 18:00;3,903;18,923;14,833;915,679;675,316
02/02/2023 19:00;3,7;19,165;15;915,626;31,013
02/02/2023 20:00;4,622;18,712;15;915,434;2353,965
02/02/2023 21:00;4,908;18,519;15;915,296;4724,489
02/02/2023 22:00;3,977;18,094;15;915,186;1661,165
02/02/2023 23:00;3,729;17,808;15;915,048;426,881
03/02/2023 00:00;3,262;17,595;15;915,072;59,548
03/02/2023 01:00;2,606;17,505;15;915,14;0
03/02/2023 02:00;3,29;17,406;15;915,549;0
03/02/2023 03:00;4,058;17,712;15;916,325;668,046
03/02/2023 04:00;3,624;17,694;15;917,131;1186,441
03/02/2023 05:00;2,75;17,577;15;917,824;0
03/02/2023 06:00;1,719;18,411;15;918,365;0
03/02/2023 07:00;2,201;19,601;15;918,721;0
03/02/2023 08:00;2,142;19,714;15;918,691;0
03/02/2023 09:00;2,947;20,211;15;918,643;0
03/02/2023 10:00;3,776;20,655;14,5;918,504;27,34
03/02/2023 11:00;4,71;20,819;14,5;918,169;1516,967
03/02/2023 12:00;6,216;20,811;14;917,783;9236,785
03/02/2023 13:00;6,175;20,873;14;917,487;9269,199
03/02/2023 14:00;5,869;20,753;15;917,202;9234,005
03/02/2023 15:00;5,681;19,891;15;917,189;7208,515
03/02/2023 16:00;5,855;18,572;14,833;917,084;8464,653
03/02/2023 17:00;5,96;17,988;15;917,199;9846,65
03/02/2023 18:00;5,537;17,677;15;917,615;6919,63
03/02/2023 19:00;5,392;17,381;15;917,693;6850,85
03/02/2023 20:00;5,404;17,383;15;917,488;7173,402
03/02/2023 21:00;6,565;17,338;15;917,239;11091,238
03/02/2023 22:00;6,539;17,061;15;916,5;14605,328
03/02/2023 23:00;5,029;16,673;15;915,802;5418,007
04/02/2023 00:00;4,816;16,309;15;915,513;3246,032
04/02/2023 01:00;4,851;16,352;15;915,52;3254,012
04/02/2023 02:00;5,352;16,044;15;915,756;5077,221
04/02/2023 03:00;5,33;16,368;15;916,583;7483,859
04/02/2023 04:00;4,774;16,676;15;917,719;3908,065
04/02/2023 05:00;5,773;18,007;14,833;918,478;7178,854
04/02/2023 06:00;6,235;18,97;14,833;918,958;10790,021
04/02/2023 07:00;6,432;19,871;14,5;918,818;11208,08
04/02/2023 08:00;6,464;20,387;15;918,283;12003,648
04/02/2023 09:00;6,798;21,006;15;918,101;17959,515
04/02/2023 10:00;6,28;21,693;15;917,903;12611,335
04/02/2023 11:00;6,109;22,319;14,833;917,381;9117,138
04/02/2023 12:00;6,411;22,552;14;916,865;11268,493
04/02/2023 13:00;5,933;22,58;13,833;916,398;8734,11
04/02/2023 14:00;5,944;22,141;13,833;915,858;7961,657
04/02/2023 15:00;5,626;21,326;13,667;915,353;6299,898
04/02/2023 16:00;6,139;20,008;13,833;914,668;7994,238
04/02/2023 17:00;6,623;19,144;14;914,577;10152,915
04/02/2023 18:00;8,029;18,721;14,667;914,806;21629,699
04/02/2023 19:00;8,471;18,94;15;914,69;30746,836
04/02/2023 20:00;7,7;23,23;15;914,133;24716,012
04/02/2023 21:00;9,331;22,834;15;913,52;31397,87
04/02/2023 22:00;10,58;21,485;15;912,901;45406,03
04/02/2023 23:00;8,213;20,911;14,833;912,357;35620,745
05/02/2023 00:00;4,371;20,316;14,667;912,06;3993,996
05/02/2023 01:00;6,448;20,326;15;911,741;9905,2
05/02/2023 02:00;9,264;19,688;14,667;911,933;29571,692
05/02/2023 03:00;12,16;19,156;14,5;912,436;45775,129
05/02/2023 04:00;12,803;18,901;14,833;913,207;47446,042
05/02/2023 05:00;13,155;19,777;15;913,633;47344,335
05/02/2023 06:00;13,255;20,821;15;913,566;47647,347
05/02/2023 07:00;12,995;21,508;15;913,316;47606,39
05/02/2023 08:00;11,994;22,599;15;912,639;47455,705
05/02/2023 09:00;11,166;24,016;14,5;912,211;46223,675
05/02/2023 10:00;12,567;24,947;15;911,865;46703,668
05/02/2023 11:00;12,006;25,655;14,5;911,442;46776,043
05/02/2023 12:00;10,665;26,251;15;911,029;45240,175
05/02/2023 13:00;8,779;26,569;14,833;910,364;36297,64
05/02/2023 14:00;7,354;26,79;14,5;909,961;20821,113
05/02/2023 15:00;6,957;26,699;14;909,711;14716,698
05/02/2023 16:00;6,128;25,227;14;909,064;9626,402
05/02/2023 17:00;5,971;25,168;14;908,874;7422,26
05/02/2023 18:00;5,01;25,372;15;909,063;4550,615
05/02/2023 19:00;4,626;25,899;15;909,174;2523,498
05/02/2023 20:00;6,928;25,46;14,333;909,261;12036,534
05/02/2023 21:00;6,371;24,509;13,5;909,111;16982,291
05/02/2023 22:00;4,157;23,426;15;908,66;3279,811
