Date/Signal;Exported Energy 1H (kWh);Number of Available WTGs;Wind Speed 1H (m/s);Wind Direction 1H (º);Ambient Temperature 1H (m/s);Humedad Relativa (%);Presión Atmosférica (mbar)
03/03/2023 09:00;38987,656;14;9,44;;22,619;32,441;908,27
03/03/2023 10:00;32964,979;13,5;9,062;;24,592;27,742;908,191
03/03/2023 11:00;32027,126;13,167;9,097;;26,529;24,187;908,078
03/03/2023 12:00;28873,775;12,5;9,064;;27,964;22,263;907,735
03/03/2023 13:00;23429,974;13;8,107;;29,122;22,009;907,615
03/03/2023 14:00;13938,099;12,833;6,705;;30,187;23,272;907,458
03/03/2023 15:00;5800,464;13,5;5,298;;30,992;25,914;907,159
03/03/2023 16:00;994,042;14,833;4,031;;31,851;41,795;907,265
03/03/2023 17:00;1,591;15;2,806;;32,699;48,133;907,947
03/03/2023 18:00;200,21;12,667;3,471;;32,274;49,261;908,4
03/03/2023 19:00;8891,031;13,833;6,418;;30,259;29,229;908,472
03/03/2023 20:00;20023,383;12,833;8,044;;26,895;25,435;909,091
03/03/2023 21:00;17113,193;12,5;7,452;;25,575;29,384;909,598
03/03/2023 22:00;7979,095;12,833;5,601;;25,386;39,012;909,568
03/03/2023 23:00;2992,519;13,667;4,994;;27,844;41,91;909,715
04/03/2023 00:00;1902,083;14,167;4,21;;28,107;44,962;910,211
04/03/2023 01:00;13424,108;13;8,51;;26,803;45,696;910,657
04/03/2023 02:00;39231,824;13;11,224;;25,699;50,49;911,349
04/03/2023 03:00;31878,353;12,667;8,752;;25,195;39,789;911,972
04/03/2023 04:00;12518,043;12,833;6,485;;23,921;31,209;913,092
04/03/2023 05:00;8781,045;13;6,245;;23,25;30,944;914,263
04/03/2023 06:00;6907,669;13,833;4,798;;21,583;32,152;914,774
04/03/2023 07:00;6,404;15;2,825;;22,354;34,933;914,72
04/03/2023 08:00;37,216;14,333;3,497;;23,537;34,148;914,592
04/03/2023 09:00;1922,536;13,667;4,663;;24,181;32,704;914,386
04/03/2023 10:00;2152,281;13,5;4,783;;25,073;28,234;914,175
04/03/2023 11:00;1146,967;14,333;3,834;;26,419;25,712;913,825
04/03/2023 12:00;64,533;14,833;3,215;;28,892;27,855;913,126
04/03/2023 13:00;0;15;2,453;;31,108;32,865;912,921
04/03/2023 14:00;473,544;14,167;4,301;;30,786;35,227;912,684
04/03/2023 15:00;1853,905;14,5;4,519;;29,637;42,751;912,374
04/03/2023 16:00;1978,997;14;4,83;;28,832;49,094;912,258
04/03/2023 17:00;4513,217;14;5,324;;28,555;50,44;912,431
04/03/2023 18:00;6747,294;13,333;5,969;;28,181;44,229;912,662
04/03/2023 19:00;13889,438;13;7,238;;26,882;36,716;912,713
04/03/2023 20:00;17379,675;12,667;7,991;;25,06;40,813;912,9
04/03/2023 21:00;27417,446;12,833;9,694;;24,923;41,807;912,987
04/03/2023 22:00;37898,334;12,833;11,687;;25,858;38,42;912,299
04/03/2023 23:00;41095,336;13;12,14;;26,271;37,351;911,586
05/03/2023 00:00;39420,614;12,667;11,12;;25,807;40,643;911,489
05/03/2023 01:00;17993,677;13;6,55;;25,393;42,534;911,459
05/03/2023 02:00;7902,371;13,5;6,347;;25,72;43,039;911,361
05/03/2023 03:00;28056,557;12,833;9,761;;26,32;43,494;911,694
05/03/2023 04:00;35607,174;12,833;9,887;;25,61;45,431;912,438
05/03/2023 05:00;35810,137;12,5;10,033;;25,121;49,234;912,803
05/03/2023 06:00;29646,253;12,833;8,934;;25,013;48,18;912,921
05/03/2023 07:00;30189,854;12,333;9,358;;25,071;46,026;912,894
05/03/2023 08:00;34655,043;10,5;11,417;;24,951;42,848;912,363
05/03/2023 09:00;36879,858;12,833;10,107;;25,022;41,546;911,854
05/03/2023 10:00;32835,284;13;9,562;;26,69;35,923;911,222
05/03/2023 11:00;34096,498;13,333;9,469;;27,753;32,95;910,308
05/03/2023 12:00;23144,409;13,5;7,665;;28,993;34,116;909,478
05/03/2023 13:00;12816,621;13,833;6,683;;30,22;34,316;908,839
05/03/2023 14:00;9546,529;14;6,27;;31,439;37,011;908,33
05/03/2023 15:00;10560,931;14;6,097;;32,086;40,746;907,771
05/03/2023 16:00;5721,916;13,833;5,672;;32,537;42,337;907,66
05/03/2023 17:00;14156,456;13,833;7,322;;32,247;44,463;908,24
05/03/2023 18:00;31700,445;14;9,802;;31,244;42,831;908,512
05/03/2023 19:00;38963,105;13,667;10,949;;29,849;40,775;908,243
05/03/2023 20:00;43139,446;14;12,011;;28,305;43,448;908,025
05/03/2023 21:00;36204,033;13,667;9,284;;27,49;44,48;907,575
05/03/2023 22:00;31849,494;13,833;9,549;;27,401;46,423;906,814
05/03/2023 23:00;38195,723;14;11,109;;27,4;45,899;906,201
06/03/2023 00:00;43054,48;13,833;12,202;;26,691;45,853;905,844
06/03/2023 01:00;44411,376;14;12,106;;25,298;45,83;905,447
06/03/2023 02:00;41519,156;14;10,517;;24,326;53,4;906,275
06/03/2023 03:00;36364,807;13,833;10,038;;24,117;52,097;907,26
06/03/2023 04:00;35522,51;13,667;10,438;;24,113;49,096;908,451
06/03/2023 05:00;43112,917;13,833;13,93;;24,449;46,674;908,632
06/03/2023 06:00;27726,592;13,5;7,8;;22,603;46,871;908,259
06/03/2023 07:00;14868,829;14;7,342;;23,705;47,571;907,733
06/03/2023 08:00;13759,482;14;6,734;;24,77;48,615;907,013
06/03/2023 09:00;20929,532;14;8,47;;26,063;62,689;907,954
06/03/2023 10:00;39417,812;13,833;10,597;;27,037;81,917;908,529
06/03/2023 11:00;39302,13;13;10,621;;27,836;81,9;907,768
06/03/2023 12:00;39894,803;13,833;11,051;;28,111;81,9;906,376
06/03/2023 13:00;29867,631;4,667;14,613;;21,493;81,9;906,051
06/03/2023 14:00;31232,999;6,167;17,531;;14,361;81,965;905,771
06/03/2023 15:00;41068,293;10,167;13,763;;14,207;80,018;906,07
06/03/2023 16:00;11284,277;9,5;7,976;;14,204;80,075;906,405
06/03/2023 17:00;25037,035;10,5;9,324;;14,313;67,285;906,461
06/03/2023 18:00;17030,56;11;8,504;;15,784;48,055;907,051
06/03/2023 19:00;12629,068;13,333;4,843;;17,63;47,43;907,555
06/03/2023 20:00;570,343;14;4,1;;17,418;36,851;908,068
06/03/2023 21:00;2216,681;12,333;5,276;;19,307;34,653;908,288
06/03/2023 22:00;11138,998;13;6,452;;22,238;32,097;908,518
06/03/2023 23:00;8591,18;13;5,99;;22,2;34,077;908,86
07/03/2023 00:00;2319,168;13,167;4,588;;22,754;36,327;909,213
07/03/2023 01:00;936,394;13,333;4,347;;22,627;38,291;909,474
07/03/2023 02:00;364,771;13,5;4,07;;22,741;49,286;910,095
07/03/2023 03:00;2317,693;13,167;4,971;;22,448;63,696;910,547
07/03/2023 04:00;5069,269;13;5,972;;22,447;69,941;911,863
07/03/2023 05:00;7411,401;12,5;6,067;;21,776;66,461;912,839
07/03/2023 06:00;7963,535;11,833;6,478;;19,821;66,491;913,362
07/03/2023 07:00;3195,939;13;4,422;;18,264;64,066;913,396
07/03/2023 08:00;23,435;15;2,671;;19,331;58,94;912,999
07/03/2023 09:00;0;15;2,584;;21,253;47,902;912,496
07/03/2023 10:00;17,457;15;3,117;;22,294;44,385;912,602
07/03/2023 11:00;25,005;15;3,102;;23,343;45,769;912,118
07/03/2023 12:00;323,763;15;3,562;;23,992;45,533;911,454
07/03/2023 13:00;1603,047;13,5;4,112;;24,423;45,934;910,905
07/03/2023 14:00;1486,202;13;4,163;;24,813;52,225;910,431
07/03/2023 15:00;1871,766;13;4,257;;24,871;58,114;910,107
07/03/2023 16:00;2534,586;13;4,607;;24,983;61,942;909,704
07/03/2023 17:00;6301,449;13;5,43;;24,79;69,436;909,929
07/03/2023 18:00;15530,398;12,167;7,058;;24,103;71,654;909,823
07/03/2023 19:00;24293,946;13,167;8,476;;23,944;74,665;909,532
07/03/2023 20:00;31352,528;13,667;9,516;;22,128;70,208;909,347
07/03/2023 21:00;37863,266;13,833;10,148;;21,188;45,079;909,124
07/03/2023 22:00;41751,884;13,833;11,573;;20,828;57,497;909,039
07/03/2023 23:00;43166,418;13,667;12,34;;20,752;61,463;908,643
08/03/2023 00:00;42826,13;14;11,797;;21,64;64,556;908,259
08/03/2023 01:00;40114,35;14;10,949;;23,892;64,784;907,859
08/03/2023 02:00;43592,379;13,667;11,804;;23,525;62,72;907,479
08/03/2023 03:00;42667,976;14;11,238;;22,387;62,119;907,798
08/03/2023 04:00;42854,239;14;10,937;;21,469;59,143;908,905
08/03/2023 05:00;37503,538;13,667;9,487;;20,934;66,709;909,276
08/03/2023 06:00;34352,352;13;9,253;;21,207;55,777;909,664
08/03/2023 07:00;26846,561;12,667;8,419;;21,381;49,853;909,971
08/03/2023 08:00;14353,8;12,5;7,058;;21,459;45,389;910,072
08/03/2023 09:00;23491,318;12,5;8,588;;21,935;43,622;910,298
08/03/2023 10:00;34854,506;12,667;10,831;;23,769;40,894;910,71
08/03/2023 11:00;41641,798;13,667;10,752;;24,882;39,021;910,847
08/03/2023 12:00;37162,334;14;9,378;;25,98;37,184;910,889
08/03/2023 13:00;18272,125;13,833;6,959;;27,351;45,801;910,9
08/03/2023 14:00;4971,516;14,167;4,831;;28,707;60,372;910,806
08/03/2023 15:00;637,258;14,833;3,768;;30,086;66,693;910,888
08/03/2023 16:00;10,302;15;3,079;;30,804;69,236;911,372
08/03/2023 17:00;6555,455;12,5;6,16;;29,223;71,767;911,95
08/03/2023 18:00;19289,823;14;7,26;;27,054;67,96;912,561
08/03/2023 19:00;19688,47;13,833;7,813;;25,687;75,509;912,539
08/03/2023 20:00;32387,897;13,833;9,236;;23,995;74,495;912,553
08/03/2023 21:00;34481,193;14;9,396;;22,716;71,713;912,093
08/03/2023 22:00;31719,334;13,833;9,024;;22,404;69,143;911,705
08/03/2023 23:00;32566,628;13,833;9,208;;21,076;69,149;911,526
09/03/2023 00:00;24679,184;14;8,158;;20,996;67,066;911,451
09/03/2023 01:00;25463,125;13,667;8,912;;21,587;54,271;910,979
09/03/2023 02:00;26346,895;12,333;8,563;;22,178;56,973;911,094
09/03/2023 03:00;19788,656;13,167;7,191;;21,586;57,442;911,597
09/03/2023 04:00;10971,541;13,167;7,116;;21,918;59,918;912,273
09/03/2023 05:00;23537,326;13,5;8,205;;24,287;63,291;913,334
09/03/2023 06:00;20554,664;13,667;7,498;;24,062;60,293;913,31
09/03/2023 07:00;16752,942;14;7,183;;23,865;55,289;913,065
09/03/2023 08:00;24537,637;13,333;8,199;;23,629;50,706;912,444
09/03/2023 09:00;16181,812;12,833;7,105;;23,994;46,961;911,872
09/03/2023 10:00;20124,369;13;8,059;;25,087;43,105;911,304
09/03/2023 11:00;20936,033;12,833;7,962;;26,561;37,262;910,609
09/03/2023 12:00;14396,46;13;6,84;;28,046;35,777;909,85
09/03/2023 13:00;7232,871;13,667;5,566;;29,616;38,826;909,372
09/03/2023 14:00;3347,403;13;5,304;;30,825;40,328;909,101
09/03/2023 15:00;4362,413;14,333;5,035;;31,418;40,36;909,086
09/03/2023 16:00;2884,735;14,5;5,27;;31,464;40,36;909,086
09/03/2023 17:00;17458,549;14;7,743;;30,59;40,36;909,086
09/03/2023 18:00;28279,149;13,333;8,792;;29,712;44,549;909,678
09/03/2023 19:00;37890,3;13;8,843;;29,644;44,986;910,4
09/03/2023 20:00;38848,399;13;8,843;;29,644;43,367;910,524
09/03/2023 21:00;21557,547;13;8,843;;29,644;42,114;910,957
09/03/2023 22:00;11822,09;13,667;6,809;;28,39;41,029;910,878
09/03/2023 23:00;7916,204;14,167;6,162;;26,909;42,661;910,55
10/03/2023 00:00;14419,834;13,5;6,738;;26,608;58,838;910,873
10/03/2023 01:00;6639,093;14,5;5,052;;26,103;81,783;910,906
10/03/2023 02:00;582,337;14,167;4,135;;25,9;82,067;911,242
10/03/2023 03:00;3467,821;15;4,313;;25,147;82,001;911,707
10/03/2023 04:00;960,846;13,833;4,312;;22,265;82,033;911,871
10/03/2023 05:00;2098,996;14,667;4,236;;18,296;82,315;912,648
10/03/2023 06:00;170,114;15;3,54;;16,831;81,524;913,334
10/03/2023 07:00;51,801;15;3,378;;16,169;63,919;913,808
10/03/2023 08:00;34,563;15;3,437;;16,929;47,009;913,679
10/03/2023 09:00;512,522;14;4,086;;20,406;57,991;913,437
10/03/2023 10:00;1287,471;14,667;3,32;;23,096;59,548;913,206
10/03/2023 11:00;400,413;12,167;4,549;;27,183;61,999;912,569
10/03/2023 12:00;8470,147;13,167;5,853;;28,822;58,016;911,961
10/03/2023 13:00;1379,452;14;4,281;;29,476;59,771;911,566
10/03/2023 14:00;2758,992;13,833;5,322;;28,267;61,934;911,27
10/03/2023 15:00;13274,244;14;7,298;;27,585;63,879;910,905
10/03/2023 16:00;27505,514;13,833;8,892;;27,731;66,42;910,734
10/03/2023 17:00;31389,169;14;9,059;;27,4;63,961;911,147
10/03/2023 18:00;32463,405;13,833;9,228;;27,047;70,641;911,598
10/03/2023 19:00;30946,062;13,5;9,117;;26,229;74,488;911,582
10/03/2023 20:00;31624,206;14;8,977;;24,903;74,922;911,504
10/03/2023 21:00;33103,301;14;9,321;;24,929;65,859;911,167
10/03/2023 22:00;37616,066;14;9,91;;24,281;50,836;910,837
10/03/2023 23:00;34979,827;14;9,375;;23,757;48,529;910,55
11/03/2023 00:00;31906,622;13,833;9,033;;23,608;46,527;910,138
11/03/2023 01:00;12057,402;14;6,03;;24,646;42,458;909,893
11/03/2023 02:00;10578,483;14,167;6,289;;26,692;41,9;909,815
11/03/2023 03:00;6794,1;13,833;5,502;;26,707;45,786;910,471
11/03/2023 04:00;5520,846;14;5,625;;26,815;54,364;911,318
11/03/2023 05:00;18236,451;13,833;7,964;;27,399;62,717;911,965
11/03/2023 06:00;25812,815;13,5;8,706;;27,099;58,669;912,176
11/03/2023 07:00;32421,462;13,667;9,249;;25,9;49,59;912,024
11/03/2023 08:00;40813,572;13,833;10,751;;24,913;45,285;911,824
11/03/2023 09:00;39109,287;14;9,961;;24,817;41,104;911,524
11/03/2023 10:00;40464,098;13,667;11,148;;26,248;37,622;911,276
11/03/2023 11:00;42289,925;13,667;11,414;;27,508;35,943;910,916
11/03/2023 12:00;39527,093;13,833;10,199;;28,833;33,436;910,552
11/03/2023 13:00;33148,283;14;9,096;;29,877;35,577;910,215
11/03/2023 14:00;18318,881;13,833;7,26;;31,085;38,399;909,809
11/03/2023 15:00;12197,421;14;6,308;;32,119;42,087;909,507
11/03/2023 16:00;6190,94;13,667;5,621;;32,812;42,319;909,355
11/03/2023 17:00;19361,71;14;8,414;;32,191;39,933;909,694
11/03/2023 18:00;37352,593;13,833;10,067;;31,013;38,409;909,939
11/03/2023 19:00;39447,121;13,667;10,511;;29,626;37,022;910,109
11/03/2023 20:00;42595,657;13,833;11,786;;28,477;36,859;910,377
11/03/2023 21:00;37361,921;13,667;9,403;;28,558;38,074;910,64
11/03/2023 22:00;16300,56;13,333;6,981;;27,971;37,366;910,682
11/03/2023 23:00;10042,49;13,667;6,232;;27,564;37,512;910,446
12/03/2023 00:00;19097,478;12,167;7,713;;27,169;38,969;910,243
12/03/2023 01:00;14825,059;13,667;6,684;;26,841;46,171;910,003
12/03/2023 02:00;7746,479;14;6,027;;26,931;40,365;910,433
12/03/2023 03:00;11703,862;13,333;6,706;;26,737;40,503;911,098
12/03/2023 04:00;14375,281;13;6,929;;26,319;42,389;912,888
12/03/2023 05:00;16951,481;14;6,714;;25,955;44,193;913,624
12/03/2023 06:00;7101,46;14,833;4,435;;25,091;44,095;913,454
12/03/2023 07:00;346,461;15;4,159;;24,977;44,071;913,286
12/03/2023 08:00;1948,604;15;4,361;;25,435;44,816;913,167
12/03/2023 09:00;2478,635;14,833;4,694;;25,922;43,677;912,878
12/03/2023 10:00;7224,775;14,167;5,91;;27,133;42,492;912,41
12/03/2023 11:00;16446,523;13,667;7,57;;28,109;41,358;912,029
12/03/2023 12:00;22129,556;13,5;8,021;;29,472;43,727;911,358
12/03/2023 13:00;17546,61;13,833;7,019;;30,389;42,004;910,882
12/03/2023 14:00;7446,725;14;5,474;;30,717;41,779;910,269
12/03/2023 15:00;852,334;13,833;4,09;;31,889;40,932;909,768
12/03/2023 16:00;8128,802;13,5;6,317;;31,227;46,062;909,834
12/03/2023 17:00;16028,187;14;7,838;;31,405;44,107;910,138
12/03/2023 18:00;38001,766;13,833;10,72;;30,528;49,822;910,506
12/03/2023 19:00;41123,328;13,833;10,671;;29,294;56,383;910,8
12/03/2023 20:00;41908,47;13,667;12,993;;27,571;59,185;911,602
12/03/2023 21:00;43498,742;14;13,4;;26,895;64,952;911,738
12/03/2023 22:00;43506,896;14;12,613;;26,509;64,934;910,475
12/03/2023 23:00;38733,822;14;9,578;;26,487;56,651;909,916
13/03/2023 00:00;20911,948;10;8,578;;24,676;54,581;909,966
13/03/2023 01:00;25321,696;14,167;7,331;;21,82;55,395;910,102
13/03/2023 02:00;5333,433;15;3,39;;22,57;55,384;910,841
13/03/2023 03:00;3001,665;12,833;5,146;;24,435;80,866;911,913
13/03/2023 04:00;1136,412;15;3,514;;24,355;82,183;912,538
13/03/2023 05:00;14,739;13,333;3,817;;23,813;82,432;913,469
13/03/2023 06:00;2128,991;14,5;5,047;;23,169;81,638;913,979
13/03/2023 07:00;7964,403;14,333;5,144;;19,375;77,591;913,994
13/03/2023 08:00;387,288;15;2,789;;19,844;75,006;913,623
13/03/2023 09:00;0,255;14,833;3,425;;21,761;71,693;913,352
13/03/2023 10:00;109,805;14,667;3,978;;23,294;70,23;913,127
13/03/2023 11:00;2414,141;14,333;4,894;;24,414;65,117;912,319
13/03/2023 12:00;4081,475;13,833;5,299;;25,034;64,327;911,717
13/03/2023 13:00;7049,803;14;5,883;;25,327;66,039;911,651
13/03/2023 14:00;9403,48;13,667;6,532;;26,06;74,388;911,802
13/03/2023 15:00;20094,454;13,5;8,129;;26,358;82,351;913,01
13/03/2023 16:00;21546,473;14;7,312;;25,765;72,021;913,338
13/03/2023 17:00;11508,912;14;6,499;;25,234;72,254;914,527
13/03/2023 18:00;9413,199;13,667;5,553;;23,738;71,779;913,661
13/03/2023 19:00;2498,892;12,5;4,315;;21,507;74,511;912,707
13/03/2023 20:00;6982,212;12,167;6,706;;21,718;67,21;911,953
13/03/2023 21:00;11846,115;13,167;5,865;;20,8;62,989;911,65
13/03/2023 22:00;17237,15;12,833;8,147;;19,85;72,464;911,784
13/03/2023 23:00;33083,587;13;10,682;;18,968;81,684;910,901
14/03/2023 00:00;33327,17;13;9,657;85,94;20,178;82,083;910,66
14/03/2023 01:00;28720,935;13;8,825;85,94;20,357;81,917;910,583
14/03/2023 02:00;9535,62;13,167;6,492;85,94;18,884;82,167;911,577
14/03/2023 03:00;25384,155;13,5;7,039;85,94;17,503;82,051;912,444
14/03/2023 04:00;14710,836;12,167;8,246;85,94;17,336;82,033;913,511
14/03/2023 05:00;32624,049;13;10,006;85,94;19,321;82,1;913,329
14/03/2023 06:00;15538,021;12,5;7,225;85,94;18,571;82,084;911,811
14/03/2023 07:00;28965,766;13;9,957;85,94;16,027;81,734;912,044
14/03/2023 08:00;32819,537;14;8,347;85,94;16,369;75,958;911,623
14/03/2023 09:00;14631,82;12,333;8,07;85,94;16,801;60,999;911,212
14/03/2023 10:00;23188,703;13,333;7,159;85,94;17,55;53,313;911,65
14/03/2023 11:00;1324,315;15;2,901;85,94;19,58;55,407;910,991
14/03/2023 12:00;3913,607;13,5;5,188;85,94;22,15;61,309;910,669
14/03/2023 13:00;15066,966;13;7,2;85,94;24,45;70,99;910,289
14/03/2023 14:00;2245,711;14,333;4,166;85,94;25,865;79,54;909,766
14/03/2023 15:00;202,226;14,833;3,361;85,94;26,917;82,434;909,394
14/03/2023 16:00;466,653;14,167;4,107;85,94;26,441;82,301;909,552
14/03/2023 17:00;3327,908;14,333;5,182;85,94;24,897;82,284;910,101
14/03/2023 18:00;7688,566;14;5,923;85,94;23,866;82,2;910,559
14/03/2023 19:00;11562,844;13,833;6,522;85,94;22,636;70,687;910,669
